"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Nov-2015","EQ","1,065.25","1,073.50","1,062.10","1,066.05","1,069.00","1,064.35","1,067.82","1,128.00","916.00",1000563,"1,068,420,007.40",11744
"23-Nov-2015","EQ","1,074.00","1,075.50","1,059.05","1,070.85","1,066.50","1,066.05","1,066.69","1,128.00","916.00",852070,"908,896,026.65",24578
"20-Nov-2015","EQ","1,064.90","1,080.25","1,060.00","1,068.90","1,068.40","1,070.85","1,073.74","1,128.00","908.00",1162040,"1,247,723,459.30",23648
"19-Nov-2015","EQ","1,055.00","1,070.95","1,049.60","1,048.60","1,070.00","1,068.90","1,062.88","1,128.00","908.00",819420,"870,941,607.00",22226
"18-Nov-2015","EQ","1,061.70","1,065.85","1,046.30","1,060.80","1,048.45","1,048.60","1,055.51","1,128.00","908.00",611680,"645,635,697.35",10743
"17-Nov-2015","EQ","1,063.30","1,063.80","1,051.20","1,060.95","1,058.75","1,060.80","1,059.19","1,128.00","908.00",641851,"679,843,553.30",13325
"16-Nov-2015","EQ","1,048.75","1,065.00","1,045.25","1,052.05","1,058.00","1,060.95","1,058.94","1,128.00","908.00",1183683,"1,253,444,510.50",18537
"13-Nov-2015","EQ","1,049.40","1,055.00","1,041.00","1,054.40","1,051.10","1,052.05","1,051.29","1,128.00","893.00",985007,"1,035,527,667.50",24050
"11-Nov-2015","EQ","1,055.00","1,060.00","1,052.45","1,054.60","1,054.90","1,054.40","1,055.11","1,128.00","893.00",243873,"257,312,301.95",5880
"10-Nov-2015","EQ","1,060.05","1,065.00","1,052.45","1,064.80","1,054.50","1,054.60","1,057.20","1,128.00","893.00",1100645,"1,163,604,499.75",26121
"09-Nov-2015","EQ","1,058.00","1,069.65","1,051.00","1,080.90","1,062.10","1,064.80","1,060.69","1,128.00","893.00",2857358,"3,030,766,186.25",42645
"06-Nov-2015","EQ","1,080.70","1,089.00","1,075.25","1,079.85","1,079.65","1,080.90","1,083.70","1,128.00","893.00",1470251,"1,593,305,011.05",19312
"05-Nov-2015","EQ","1,078.50","1,083.00","1,069.50","1,081.70","1,082.00","1,079.85","1,076.86","1,128.00","893.00",899238,"968,351,545.30",10582
"04-Nov-2015","EQ","1,090.05","1,098.10","1,078.25","1,084.90","1,078.50","1,081.70","1,090.63","1,128.00","893.00",674111,"735,207,908.60",8820
"03-Nov-2015","EQ","1,090.95","1,092.00","1,079.20","1,083.10","1,080.05","1,084.90","1,086.54","1,128.00","893.00",637148,"692,285,836.00",11183
"02-Nov-2015","EQ","1,095.05","1,095.90","1,076.50","1,099.60","1,086.90","1,083.10","1,082.25","1,128.00","893.00",789138,"854,047,656.15",23434
"30-Oct-2015","EQ","1,102.00","1,112.00","1,090.45","1,103.55","1,097.90","1,099.60","1,100.70","1,128.00","887.10",2024365,"2,228,214,359.00",28664
"29-Oct-2015","EQ","1,110.00","1,114.50","1,100.00","1,111.50","1,100.95","1,103.55","1,106.20","1,128.00","887.10",1675592,"1,853,531,611.70",19846
"28-Oct-2015","EQ","1,105.05","1,124.00","1,105.05","1,110.90","1,111.90","1,111.50","1,115.53","1,128.00","887.10",1923690,"2,145,938,286.10",40443
"27-Oct-2015","EQ","1,095.55","1,114.00","1,095.55","1,101.50","1,110.00","1,110.90","1,108.23","1,128.00","887.10",2246008,"2,489,097,002.15",31687
"26-Oct-2015","EQ","1,113.95","1,114.20","1,097.00","1,108.50","1,101.00","1,101.50","1,101.88","1,128.00","887.10",1221996,"1,346,494,050.65",22186
